Date,High,Low,Open,Close,Volume,Adj Close,Sentiment,Vol
2019-12-02,268.25,263.45001220703125,267.2699890136719,264.1600036621094,23621800,264.1600036621094,1,2.427347094558622
2019-12-03,259.5299987792969,256.2900085449219,258.30999755859375,259.45001220703125,28607600,259.45001220703125,-1,1.6168288974365277
2019-12-04,263.30999755859375,260.67999267578125,261.07000732421875,261.739990234375,16795400,261.739990234375,0,1.505789785840493
2019-12-05,265.8900146484375,262.7300109863281,263.7900085449219,265.5799865722656,18606100,265.5799865722656,0,0.874200985618909
2019-12-06,271.0,267.510009765625,267.4800109863281,270.7099914550781,26547493,270.7099914550781,-1,1.3468097058884245
